Pokemon Id,Pokedex Number,Pokemon Name,Classification,Alternate Form Name,Original Pokemon ID,Legendary Type,Pokemon Height,Pokemon Weight,Primary Type,Secondary Type,Primary Ability,Primary Ability Description,Secondary Ability,Secondary Ability Description,Hidden Ability,Hidden Ability Description,Male Ratio,Female Ratio,Base Happiness,Health Stat,Attack Stat,Defense Stat,Special Attack Stat,Special Defense Stat,Speed Stat,Base Stat Total,Catch Rate,Experience Growth,Experience Growth Total,Primary Egg Group,Secondary Egg Group,Egg Cycle Count,Pre-Evolution Pokemon Id,Evolution Details,Power Ranking
73,51,Dugtrio,Mole Pokémon,NULL,NULL,NULL,0.7,33.3,Ground,NULL,Sand Veil,Boosts the Pokémon's evasiveness in a sandstorm.,Arena Trap,Prevents opposing Pokémon from fleeing.,Sand Force,"Boosts the power of Rock-, Ground-, and Steel-type moves in a sandstorm.",50.0,50.0,50,35,100,50,50,70,120,425,50,Medium Fast,1000000,Field,NULL,20,72.0,Level 26,E
96,52,Meowth,Scratch Cat Pokémon,NULL,NULL,NULL,0.4,4.2,Normal,NULL,Pickup,"The Pokémon may pick up the item an opposing Pokémon used during a battle. It may pick up items outside of battle, too.",Technician,Powers up the Pokémon's weaker moves.,Unnerve,Unnerves opposing Pokémon and makes them unable to eat Berries.,50.0,50.0,50,40,45,35,40,40,90,290,255,Medium Fast,1000000,Field,NULL,20,NULL,NULL,G
97,52,Meowth,Scratch Cat Pokémon,Alola,96.0,NULL,0.4,4.2,Dark,NULL,Pickup,"The Pokémon may pick up the item an opposing Pokémon used during a battle. It may pick up items outside of battle, too.",Technician,Powers up the Pokémon's weaker moves.,Rattled,"Dark-, Ghost-, and Bug-type moves scare the Pokémon and boost its Speed stat.",50.0,50.0,50,40,35,35,50,40,90,290,255,Medium Fast,1000000,Field,NULL,20,NULL,NULL,G
98,52,Meowth,Scratch Cat Pokémon,Galar,96.0,NULL,0.4,7.5,Steel,NULL,Pickup,"The Pokémon may pick up the item an opposing Pokémon used during a battle. It may pick up items outside of battle, too.",Tough Claws,Powers up moves that make direct contact.,Unnerve,Unnerves opposing Pokémon and makes them unable to eat Berries.,50.0,50.0,50,50,65,55,40,40,40,290,255,Medium Fast,1000000,Field,NULL,20,NULL,NULL,G
1524,52,Meowth,Scratch Cat Pokémon,Gigantamax,96.0,NULL,33.0,0.0,Normal,NULL,Pickup,"The Pokémon may pick up the item an opposing Pokémon used during a battle. It may pick up items outside of battle, too.",Technician,Powers up the Pokémon's weaker moves.,Unnerve,Unnerves opposing Pokémon and makes them unable to eat Berries.,50.0,50.0,50,40,45,35,40,40,90,290,255,Medium Fast,1000000,Field,NULL,20,NULL,NULL,S
100,53,Persian,Classy Cat Pokémon,NULL,NULL,NULL,1.0,32.0,Normal,NULL,Limber,Its limber body protects the Pokémon from paralysis.,Technician,Powers up the Pokémon's weaker moves.,Unnerve,Unnerves opposing Pokémon and makes them unable to eat Berries.,50.0,50.0,50,65,70,60,65,65,115,440,90,Medium Fast,1000000,Field,NULL,20,96.0,Level 28,E
101,53,Persian,Classy Cat Pokémon,Alola,100.0,NULL,1.1,33.0,Dark,NULL,Fur Coat,Halves the damage from physical moves.,Technician,Powers up the Pokémon's weaker moves.,Rattled,"Dark-, Ghost-, and Bug-type moves scare the Pokémon and boost its Speed stat.",50.0,50.0,50,65,60,60,75,65,115,440,90,Medium Fast,1000000,Field,NULL,20,97.0,NULL,D
102,54,Psyduck,Duck Pokémon,NULL,NULL,NULL,0.8,19.6,Water,NULL,Damp,"Prevents the use of explosive moves, such as Self-Destruct, by dampening its surroundings.",Cloud Nine,Eliminates the effects of weather.,Swift Swim,Boosts the Pokémon's Speed stat in rain.,50.0,50.0,50,50,52,48,65,50,55,320,190,Medium Fast,1000000,Water 1,Field,20,NULL,NULL,F
884,55,Golduck,Duck Pokémon,NULL,NULL,NULL,1.7,76.6,Water,NULL,Damp,"Prevents the use of explosive moves, such as Self-Destruct, by dampening its surroundings.",Cloud Nine,Eliminates the effects of weather.,Swift Swim,Boosts the Pokémon's Speed stat in rain.,50.0,50.0,50,80,82,78,95,80,85,500,75,Medium Fast,1000000,Water 1,Field,20,102.0,Level 33,E
895,56,Mankey,Pig Monkey Pokémon,NULL,NULL,NULL,0.5,28.0,Fighting,NULL,Vital Spirit,"The Pokémon is full of vitality, and that prevents it from falling asleep.",Anger Point,"The Pokémon is angered when it takes a critical hit, and that maxes its Attack stat.",Defiant,Boosts the Pokémon's Attack stat sharply when its stats are lowered.,50.0,50.0,50,40,80,35,35,45,70,305,190,Medium Fast,1000000,Field,NULL,20,NULL,NULL,F
924,57,Primeape,Pig Monkey Pokémon,NULL,NULL,NULL,1.0,32.0,Fighting,NULL,Vital Spirit,"The Pokémon is full of vitality, and that prevents it from falling asleep.",Anger Point,"The Pokémon is angered when it takes a critical hit, and that maxes its Attack stat.",Defiant,Boosts the Pokémon's Attack stat sharply when its stats are lowered.,50.0,50.0,50,65,105,60,60,70,95,455,75,Medium Fast,1000000,Field,NULL,20,895.0,Level 28,E
949,58,Growlithe,Puppy Pokémon,NULL,NULL,NULL,0.7,19.0,Fire,NULL,Intimidate,"The Pokémon intimidates opposing Pokémon upon entering battle, lowering their Attack stat.",Flash Fire,Powers up the Pokémon's Fire-type moves if it's hit by one.,Justified,"Being hit by a Dark-type move boosts the Attack stat of the Pokémon, for justice.",75.0,25.0,50,55,70,45,70,50,60,350,190,Slow,1250000,Field,NULL,20,NULL,NULL,F
1615,58,Growlithe,Scout Pokémon,Hisui,949.0,NULL,0.8,22.7,Fire,Rock,Intimidate,"The Pokémon intimidates opposing Pokémon upon entering battle, lowering their Attack stat.",Flash Fire,Powers up the Pokémon's Fire-type moves if it's hit by one.,Rock Head,Protects the Pokémon from recoil damage.,75.0,25.0,50,60,75,45,65,50,55,350,235,Slow,1250000,Field,NULL,20,NULL,NULL,F
960,59,Arcanine,Legendary Pokémon,NULL,NULL,NULL,1.9,155.0,Fire,NULL,Intimidate,"The Pokémon intimidates opposing Pokémon upon entering battle, lowering their Attack stat.",Flash Fire,Powers up the Pokémon's Fire-type moves if it's hit by one.,Justified,"Being hit by a Dark-type move boosts the Attack stat of the Pokémon, for justice.",75.0,25.0,50,90,110,80,100,80,95,555,75,Slow,1250000,Field,NULL,20,949.0,Fire Stone,C
1624,59,Arcanine,Legendary Pokémon,Hisui,960.0,NULL,2.0,168.0,Fire,Rock,Intimidate,"The Pokémon intimidates opposing Pokémon upon entering battle, lowering their Attack stat.",Flash Fire,Powers up the Pokémon's Fire-type moves if it's hit by one.,Rock Head,Protects the Pokémon from recoil damage.,75.0,25.0,50,95,115,80,95,80,90,555,135,Slow,1250000,Field,NULL,20,1615.0,Fire Stone,A
971,60,Poliwag,Tadpole Pokémon,NULL,NULL,NULL,0.6,12.4,Water,NULL,Water Absorb,Restores HP if hit by a Water-type move instead of taking damage.,Damp,"Prevents the use of explosive moves, such as Self-Destruct, by dampening its surroundings.",Swift Swim,Boosts the Pokémon's Speed stat in rain.,50.0,50.0,50,40,50,40,40,40,90,300,255,Medium Slow,1059860,Water 1,NULL,20,NULL,NULL,G
982,61,Poliwhirl,Tadpole Pokémon,NULL,NULL,NULL,1.0,20.0,Water,NULL,Water Absorb,Restores HP if hit by a Water-type move instead of taking damage.,Damp,"Prevents the use of explosive moves, such as Self-Destruct, by dampening its surroundings.",Swift Swim,Boosts the Pokémon's Speed stat in rain.,50.0,50.0,50,65,65,65,50,50,90,385,120,Medium Slow,1059860,Water 1,NULL,20,971.0,Level 25,F
993,62,Poliwrath,Tadpole Pokémon,NULL,NULL,NULL,1.3,54.0,Water,Fighting,Water Absorb,Restores HP if hit by a Water-type move instead of taking damage.,Damp,"Prevents the use of explosive moves, such as Self-Destruct, by dampening its surroundings.",Swift Swim,Boosts the Pokémon's Speed stat in rain.,50.0,50.0,50,90,95,95,70,90,70,510,45,Medium Slow,1059860,Water 1,NULL,20,982.0,Water Stone,D
1004,63,Abra,Psi Pokémon,NULL,NULL,NULL,0.9,19.5,Psychic,NULL,Synchronize,"The attacker will receive the same status condition if it inflicts a burn, poison, or paralysis to the Pokémon.",Inner Focus,"The Pokémon's intensely focused, and that protects the Pokémon from flinching.",Magic Guard,The Pokémon only takes damage from attacks.,75.0,25.0,50,25,20,15,105,55,90,310,200,Medium Slow,1059860,Human-Like,NULL,20,NULL,NULL,F
1015,64,Kadabra,Psi Pokémon,NULL,NULL,NULL,1.3,56.5,Psychic,NULL,Synchronize,"The attacker will receive the same status condition if it inflicts a burn, poison, or paralysis to the Pokémon.",Inner Focus,"The Pokémon's intensely focused, and that protects the Pokémon from flinching.",Magic Guard,The Pokémon only takes damage from attacks.,75.0,25.0,50,40,35,30,120,70,105,400,100,Medium Slow,1059860,Human-Like,NULL,20,1004.0,Level 16,F
1026,65,Alakazam,Psi Pokémon,NULL,NULL,NULL,1.5,48.0,Psychic,NULL,Synchronize,"The attacker will receive the same status condition if it inflicts a burn, poison, or paralysis to the Pokémon.",Inner Focus,"The Pokémon's intensely focused, and that protects the Pokémon from flinching.",Magic Guard,The Pokémon only takes damage from attacks.,75.0,25.0,50,55,50,45,135,95,120,500,50,Medium Slow,1059860,Human-Like,NULL,20,1015.0,NULL,C
1360,65,Alakazam,Psi Pokémon,Mega,1026.0,NULL,1.2,48.0,Psychic,NULL,Trace,"When it enters a battle, the Pokémon copies an opposing Pokémon's Ability.",NULL,NULL,NULL,NULL,75.0,25.0,70,55,50,65,175,105,150,600,50,Medium Slow,1059860,Human-Like,NULL,20,NULL,NULL,A
1076,66,Machop,Superpower Pokémon,NULL,NULL,NULL,0.8,19.5,Fighting,NULL,Guts,It's so gutsy that having a status condition boosts the Pokémon's Attack stat.,No Guard,The Pokémon employs no-guard tactics to ensure incoming and outgoing attacks always land.,Steadfast,The Pokémon's determination boosts the Speed stat each time the Pokémon flinches.,75.0,25.0,50,70,80,50,35,35,35,305,180,Medium Slow,1059860,Human-Like,NULL,20,NULL,NULL,F
1087,67,Machoke,Superpower Pokémon,NULL,NULL,NULL,1.5,70.5,Fighting,NULL,Guts,It's so gutsy that having a status condition boosts the Pokémon's Attack stat.,No Guard,The Pokémon employs no-guard tactics to ensure incoming and outgoing attacks always land.,Steadfast,The Pokémon's determination boosts the Speed stat each time the Pokémon flinches.,75.0,25.0,50,80,100,70,50,60,45,405,90,Medium Slow,1059860,Human-Like,NULL,20,1076.0,Level 28,F
1097,68,Machamp,Superpower Pokémon,NULL,NULL,NULL,1.6,130.0,Fighting,NULL,Guts,It's so gutsy that having a status condition boosts the Pokémon's Attack stat.,No Guard,The Pokémon employs no-guard tactics to ensure incoming and outgoing attacks always land.,Steadfast,The Pokémon's determination boosts the Speed stat each time the Pokémon flinches.,75.0,25.0,50,90,130,80,65,85,55,505,45,Medium Slow,1059860,Human-Like,NULL,20,1087.0,NULL,D
1550,68,Machamp,Superpower Pokémon,Gigantamax,1097.0,NULL,25.0,0.0,Fighting,NULL,Guts,It's so gutsy that having a status condition boosts the Pokémon's Attack stat.,No Guard,The Pokémon employs no-guard tactics to ensure incoming and outgoing attacks always land.,Steadfast,The Pokémon's determination boosts the Speed stat each time the Pokémon flinches.,75.0,25.0,50,90,130,80,65,85,55,505,45,Medium Slow,1059860,Human-Like,NULL,20,NULL,NULL,S
1109,69,Bellsprout,Flower Pokémon,NULL,NULL,NULL,0.7,4.0,Grass,Poison,Chlorophyll,Boosts the Pokémon's Speed stat in harsh sunlight.,NULL,NULL,Gluttony,"Makes the Pokémon eat a held Berry when its HP drops to half or less, which is sooner than usual.",50.0,50.0,50,50,75,35,70,30,40,300,255,Medium Slow,1059860,Grass,NULL,20,NULL,NULL,G
1128,70,Weepinbell,Flycatcher Pokémon,NULL,NULL,NULL,1.0,6.4,Grass,Poison,Chlorophyll,Boosts the Pokémon's Speed stat in harsh sunlight.,NULL,NULL,Gluttony,"Makes the Pokémon eat a held Berry when its HP drops to half or less, which is sooner than usual.",50.0,50.0,50,65,90,50,85,45,55,390,120,Medium Slow,1059860,Grass,NULL,20,1109.0,Level 21,F
1139,71,Victreebel,Flycatcher Pokémon,NULL,NULL,NULL,1.7,15.5,Grass,Poison,Chlorophyll,Boosts the Pokémon's Speed stat in harsh sunlight.,NULL,NULL,Gluttony,"Makes the Pokémon eat a held Berry when its HP drops to half or less, which is sooner than usual.",50.0,50.0,50,80,105,65,100,70,70,490,45,Medium Slow,1059860,Grass,NULL,20,1128.0,Leaf Stone,E
1150,72,Tentacool,Jellyfish Pokémon,NULL,NULL,NULL,0.9,45.5,Water,Poison,Clear Body,Prevents other Pokémon's moves or Abilities from lowering the Pokémon's stats.,Liquid Ooze,"The oozed liquid has a strong stench, which damages attackers using any draining move.",Rain Dish,The Pokémon gradually regains HP in rain.,50.0,50.0,50,40,40,35,50,100,70,335,190,Slow,1250000,Water 3,NULL,20,NULL,NULL,F
1254,73,Tentacruel,Jellyfish Pokémon,NULL,NULL,NULL,1.6,55.0,Water,Poison,Clear Body,Prevents other Pokémon's moves or Abilities from lowering the Pokémon's stats.,Liquid Ooze,"The oozed liquid has a strong stench, which damages attackers using any draining move.",Rain Dish,The Pokémon gradually regains HP in rain.,50.0,50.0,50,80,70,65,80,120,100,515,60,Slow,1250000,Water 3,NULL,20,1150.0,Level 30,D
1265,74,Geodude,Rock Pokémon,NULL,NULL,NULL,0.4,20.0,Rock,Ground,Rock Head,Protects the Pokémon from recoil damage.,Sturdy,"It cannot be knocked out with one hit. One-hit KO moves cannot knock it out, either.",Sand Veil,Boosts the Pokémon's evasiveness in a sandstorm.,50.0,50.0,50,40,80,100,30,30,20,300,255,Medium Slow,1059860,Mineral,NULL,15,NULL,NULL,G
1361,74,Geodude,Rock Pokémon,Alola,1265.0,NULL,0.4,20.3,Rock,Electric,Magnet Pull,Prevents Steel-type Pokémon from escaping using its magnetic force.,Sturdy,"It cannot be knocked out with one hit. One-hit KO moves cannot knock it out, either.",Galvanize,Normal-type moves become Electric-type moves. The power of those moves is boosted a little.,50.0,50.0,70,40,80,100,30,30,20,300,255,Medium Slow,1059860,Mineral,NULL,15,NULL,NULL,G
1362,75,Graveler,Rock Pokémon,Alola,1276.0,NULL,1.0,110.0,Rock,Electric,Magnet Pull,Prevents Steel-type Pokémon from escaping using its magnetic force.,Sturdy,"It cannot be knocked out with one hit. One-hit KO moves cannot knock it out, either.",Galvanize,Normal-type moves become Electric-type moves. The power of those moves is boosted a little.,50.0,50.0,70,55,95,115,45,45,35,390,120,Medium Slow,1059860,Mineral,NULL,15,1361.0,Level 25,F
1276,75,Graveler,Rock Pokémon,NULL,NULL,NULL,1.0,105.0,Rock,Ground,Rock Head,Protects the Pokémon from recoil damage.,Sturdy,"It cannot be knocked out with one hit. One-hit KO moves cannot knock it out, either.",Sand Veil,Boosts the Pokémon's evasiveness in a sandstorm.,50.0,50.0,50,55,95,115,45,45,35,390,120,Medium Slow,1059860,Mineral,NULL,15,1265.0,Level 25,F
1287,76,Golem,Megaton Pokémon,NULL,NULL,NULL,1.4,300.0,Rock,Ground,Rock Head,Protects the Pokémon from recoil damage.,Sturdy,"It cannot be knocked out with one hit. One-hit KO moves cannot knock it out, either.",Sand Veil,Boosts the Pokémon's evasiveness in a sandstorm.,50.0,50.0,50,80,120,130,55,65,45,495,45,Medium Slow,1059860,Mineral,NULL,15,1276.0,NULL,E
1363,76,Golem,Megaton Pokémon,Alola,1287.0,NULL,1.7,316.0,Rock,Electric,Magnet Pull,Prevents Steel-type Pokémon from escaping using its magnetic force.,Sturdy,"It cannot be knocked out with one hit. One-hit KO moves cannot knock it out, either.",Galvanize,Normal-type moves become Electric-type moves. The power of those moves is boosted a little.,50.0,50.0,70,80,120,130,55,65,45,495,45,Medium Slow,1059860,Mineral,NULL,15,1362.0,NULL,D
1364,77,Ponyta,Unique Horn Pokémon,Galar,1297.0,NULL,0.8,24.0,Psychic,NULL,Run Away,Enables a sure getaway from wild Pokémon.,Pastel Veil,Protects the Pokémon and its ally Pokémon from being poisoned.,Anticipation,The Pokémon can sense an opposing Pokémon's dangerous moves.,50.0,50.0,50,50,85,55,65,65,90,410,190,Medium Fast,1000000,Field,NULL,20,NULL,NULL,F
1297,77,Ponyta,Fire Horse Pokémon,NULL,NULL,NULL,1.0,30.0,Fire,NULL,Run Away,Enables a sure getaway from wild Pokémon.,Flash Fire,Powers up the Pokémon's Fire-type moves if it's hit by one.,Flame Body,Contact with the Pokémon may burn the attacker.,50.0,50.0,50,50,85,55,65,65,90,410,190,Medium Fast,1000000,Field,NULL,20,NULL,NULL,F
1308,78,Rapidash,Fire Horse Pokémon,NULL,NULL,NULL,1.7,95.0,Fire,NULL,Run Away,Enables a sure getaway from wild Pokémon.,Flash Fire,Powers up the Pokémon's Fire-type moves if it's hit by one.,Flame Body,Contact with the Pokémon may burn the attacker.,50.0,50.0,50,65,100,70,80,80,105,500,60,Medium Fast,1000000,Field,NULL,20,1297.0,Level 40,E
1365,78,Rapidash,Unique Horn Pokémon,Galar,1308.0,NULL,1.7,80.0,Psychic,Fairy,Run Away,Enables a sure getaway from wild Pokémon.,Pastel Veil,Protects the Pokémon and its ally Pokémon from being poisoned.,Anticipation,The Pokémon can sense an opposing Pokémon's dangerous moves.,50.0,50.0,50,65,100,70,80,80,105,500,60,Medium Fast,1000000,Field,NULL,20,1364.0,Level 40,E
1366,79,Slowpoke,Dopey Pokémon,Galar,1319.0,NULL,1.2,36.0,Psychic,NULL,Gluttony,"Makes the Pokémon eat a held Berry when its HP drops to half or less, which is sooner than usual.",Own Tempo,"This Pokémon has its own tempo, and that prevents it from becoming confused.",Regenerator,Restores a little HP when withdrawn from battle.,50.0,50.0,50,90,65,65,40,40,15,315,190,Medium Fast,1000000,Monster,Water 1,20,NULL,NULL,F
1319,79,Slowpoke,Dopey Pokémon,NULL,NULL,NULL,1.2,36.0,Water,Psychic,Oblivious,"The Pokémon is oblivious, and that keeps it from being infatuated or falling for taunts.",Own Tempo,"This Pokémon has its own tempo, and that prevents it from becoming confused.",Regenerator,Restores a little HP when withdrawn from battle.,50.0,50.0,50,90,65,65,40,40,15,315,190,Medium Fast,1000000,Monster,Water 1,20,NULL,NULL,F
1367,80,Slowbro,Hermit Crab Pokémon,Mega,1330.0,NULL,2.0,120.0,Water,Psychic,Shell Armor,A hard shell protects the Pokémon from critical hits.,NULL,NULL,NULL,NULL,50.0,50.0,70,95,75,180,130,80,30,590,75,Medium Fast,1000000,Monster,Water 1,20,NULL,NULL,B
1368,80,Slowbro,Hermit Crab Pokémon,Galar,1330.0,NULL,1.6,70.5,Poison,Psychic,Quick Draw,Enables the Pokémon to move first occasionally.,Own Tempo,"This Pokémon has its own tempo, and that prevents it from becoming confused.",Regenerator,Restores a little HP when withdrawn from battle.,50.0,50.0,50,95,100,95,100,70,30,490,75,Medium Fast,1000000,Monster,Water 1,20,1366.0,Galarica Cuff,D
1330,80,Slowbro,Hermit Crab Pokémon,NULL,NULL,NULL,1.6,78.5,Water,Psychic,Oblivious,"The Pokémon is oblivious, and that keeps it from being infatuated or falling for taunts.",Own Tempo,"This Pokémon has its own tempo, and that prevents it from becoming confused.",Regenerator,Restores a little HP when withdrawn from battle.,50.0,50.0,50,95,75,110,100,80,30,490,75,Medium Fast,1000000,Monster,Water 1,20,1319.0,Level 37,D
46,81,Magnemite,Magnet Pokémon,NULL,NULL,NULL,0.3,6.0,Electric,Steel,Magnet Pull,Prevents Steel-type Pokémon from escaping using its magnetic force.,Sturdy,"It cannot be knocked out with one hit. One-hit KO moves cannot knock it out, either.",Analytic,Boosts move power when the Pokémon moves last.,0.0,0.0,50,25,35,70,95,55,45,325,190,Medium Fast,1000000,Mineral,NULL,20,NULL,NULL,F
1341,82,Magneton,Magnet Pokémon,NULL,NULL,NULL,1.0,60.0,Electric,Steel,Magnet Pull,Prevents Steel-type Pokémon from escaping using its magnetic force.,Sturdy,"It cannot be knocked out with one hit. One-hit KO moves cannot knock it out, either.",Analytic,Boosts move power when the Pokémon moves last.,0.0,0.0,50,50,60,95,120,70,70,465,60,Medium Fast,1000000,Mineral,NULL,20,46.0,Level 30,E
1342,83,Farfetch'd,Wild Duck Pokémon,NULL,NULL,NULL,0.8,15.0,Normal,Flying,Keen Eye,Keen eyes prevent other Pokémon from lowering this Pokémon's accuracy.,Inner Focus,"The Pokémon's intensely focused, and that protects the Pokémon from flinching.",Defiant,Boosts the Pokémon's Attack stat sharply when its stats are lowered.,50.0,50.0,50,52,90,55,58,62,60,377,45,Medium Fast,1000000,Flying,Field,20,NULL,NULL,F
1369,83,Farfetch'd,Wild Bull Pokémon,Galar,1342.0,NULL,0.8,42.0,Fighting,NULL,Steadfast,The Pokémon's determination boosts the Speed stat each time the Pokémon flinches.,NULL,NULL,Scrappy,The Pokémon can hit Ghost-type Pokémon with Normal- and Fighting-type moves.,50.0,50.0,50,52,95,55,58,62,55,377,45,Medium Fast,1000000,Flying,Field,20,NULL,NULL,F
1343,84,Doduo,Twin Bird Pokémon,NULL,NULL,NULL,1.4,39.2,Normal,Flying,Run Away,Enables a sure getaway from wild Pokémon.,Early Bird,The Pokémon awakens from sleep twice as fast as other Pokémon.,Tangled Feet,Raises evasiveness if the Pokémon is confused.,50.0,50.0,50,35,85,45,35,35,75,310,190,Medium Fast,1000000,Flying,NULL,20,NULL,NULL,F
1344,85,Dodrio,Triple Bird Pokémon,NULL,NULL,NULL,1.8,85.2,Normal,Flying,Run Away,Enables a sure getaway from wild Pokémon.,Early Bird,The Pokémon awakens from sleep twice as fast as other Pokémon.,Tangled Feet,Raises evasiveness if the Pokémon is confused.,50.0,50.0,50,60,110,70,60,60,110,470,45,Medium Fast,1000000,Flying,NULL,20,1343.0,Level 31,E
1345,86,Seel,Sea Lion Pokémon,NULL,NULL,NULL,1.1,90.0,Water,NULL,Thick Fat,"The Pokémon is protected by a layer of thick fat, which halves the damage taken from Fire- and Ice-type moves.",Hydration,Heals status conditions if it's raining.,Ice Body,The Pokémon gradually regains HP in a snowstorm.,50.0,50.0,50,65,45,55,45,70,45,325,190,Medium Fast,1000000,Water 1,Field,20,NULL,NULL,F
1346,87,Dewgong,Sea Lion Pokémon,NULL,NULL,NULL,1.7,120.0,Water,Ice,Thick Fat,"The Pokémon is protected by a layer of thick fat, which halves the damage taken from Fire- and Ice-type moves.",Hydration,Heals status conditions if it's raining.,Ice Body,The Pokémon gradually regains HP in a snowstorm.,50.0,50.0,50,90,70,80,70,95,70,475,75,Medium Fast,1000000,Water 1,Field,20,1345.0,Level 34,E
